JobId,User,Queue,SubmitTime,BeginTime,FinishedTime,SlotNum,RunTime,SummaryTime,Status,ExecutionCmd
332578,dnabox,bioblade,2018/08/20/18:11,2018/08/20/18:11,2018/08/20/18:23,8,724,5792,Done,python
332650,dnabox,bioblade,2018/08/20/18:21,2018/08/20/18:21,2018/08/20/18:23,8,147,1176,Done,python
332651,dnabox,bioblade,2018/08/20/18:21,2018/08/20/18:21,2018/08/20/18:25,1,216,216,Done,python
332652,dnabox,bioblade,2018/08/20/18:21,2018/08/20/18:21,2018/08/20/18:26,8,295,2360,Done,python
332684,dnabox,bioblade,2018/08/20/18:26,2018/08/20/18:26,2018/08/20/18:26,8,0,0,Done,python
332685,dnabox,bioblade,2018/08/20/18:26,2018/08/20/18:26,2018/08/20/18:26,8,0,0,Done,python
332686,dnabox,bioblade,2018/08/20/18:26,2018/08/20/18:26,2018/08/20/18:26,1,1,1,Done,python
332683,dnabox,bioblade,2018/08/20/18:26,2018/08/20/18:26,2018/08/20/18:28,1,130,130,Exit,python
332689,dnabox,bioblade,2018/08/20/18:26,2018/08/20/18:26,2018/08/20/18:28,1,127,127,Exit,python
338835,dnabox,bioblade,2018/08/21/10:23,2018/08/21/10:23,2018/08/21/10:28,1,338,338,Done,python
338836,dnabox,bioblade,2018/08/21/10:23,2018/08/21/10:23,2018/08/21/10:29,1,373,373,Done,python
338834,dnabox,bioblade,2018/08/21/10:23,2018/08/21/10:23,2018/08/21/10:30,1,437,437,Done,python
338837,dnabox,bioblade,2018/08/21/10:23,2018/08/21/10:23,2018/08/21/10:30,1,445,445,Done,python
338869,dnabox,bioblade,2018/08/21/10:26,2018/08/21/10:26,2018/08/21/10:32,1,366,366,Done,python
338870,dnabox,bioblade,2018/08/21/10:26,2018/08/21/10:26,2018/08/21/10:32,1,384,384,Done,python
338867,dnabox,bioblade,2018/08/21/10:26,2018/08/21/10:26,2018/08/21/10:32,1,407,407,Done,python
338868,dnabox,bioblade,2018/08/21/10:26,2018/08/21/10:26,2018/08/21/10:33,1,425,425,Done,python
338924,dnabox,bioblade,2018/08/21/10:31,2018/08/21/10:31,2018/08/21/10:33,1,131,131,Done,python
338926,dnabox,bioblade,2018/08/21/10:31,2018/08/21/10:31,2018/08/21/10:33,1,146,146,Done,python
338838,dnabox,bioblade,2018/08/21/10:23,2018/08/21/10:23,2018/08/21/10:33,1,630,630,Done,python
338925,dnabox,bioblade,2018/08/21/10:31,2018/08/21/10:31,2018/08/21/10:34,8,167,1336,Done,python
338922,dnabox,bioblade,2018/08/21/10:31,2018/08/21/10:31,2018/08/21/10:34,1,190,190,Done,python
338923,dnabox,bioblade,2018/08/21/10:31,2018/08/21/10:31,2018/08/21/10:35,8,255,2040,Done,python
338980,dnabox,bioblade,2018/08/21/10:36,2018/08/21/10:36,2018/08/21/10:36,8,40,320,Done,python
338981,dnabox,bioblade,2018/08/21/10:36,2018/08/21/10:36,2018/08/21/10:37,8,69,552,Done,python
338983,dnabox,bioblade,2018/08/21/10:36,2018/08/21/10:36,2018/08/21/10:40,1,246,246,Done,python
339034,dnabox,bioblade,2018/08/21/10:41,2018/08/21/10:41,2018/08/21/10:41,1,1,1,Done,python
339035,dnabox,bioblade,2018/08/21/10:41,2018/08/21/10:41,2018/08/21/10:41,8,29,232,Done,python
339036,dnabox,bioblade,2018/08/21/10:41,2018/08/21/10:41,2018/08/21/10:41,8,36,288,Done,python
338982,dnabox,bioblade,2018/08/21/10:36,2018/08/21/10:36,2018/08/21/10:42,1,389,389,Done,python
339038,dnabox,bioblade,2018/08/21/10:41,2018/08/21/10:41,2018/08/21/10:44,8,181,1448,Done,python
339037,dnabox,bioblade,2018/08/21/10:41,2018/08/21/10:41,2018/08/21/10:44,1,201,201,Done,python
339089,dnabox,bioblade,2018/08/21/10:46,2018/08/21/10:46,2018/08/21/10:46,1,0,0,Done,python
339092,dnabox,bioblade,2018/08/21/10:46,2018/08/21/10:46,2018/08/21/10:46,8,38,304,Done,python
339091,dnabox,bioblade,2018/08/21/10:46,2018/08/21/10:46,2018/08/21/10:46,8,44,352,Done,python
338871,dnabox,bioblade,2018/08/21/10:26,2018/08/21/10:26,2018/08/21/10:47,1,1263,1263,Done,python
338979,dnabox,bioblade,2018/08/21/10:36,2018/08/21/10:36,2018/08/21/10:47,1,694,694,Done,python
339093,dnabox,bioblade,2018/08/21/10:46,2018/08/21/10:46,2018/08/21/10:49,1,213,213,Done,python
339090,dnabox,bioblade,2018/08/21/10:46,2018/08/21/10:46,2018/08/21/10:50,1,247,247,Done,python
339144,dnabox,bioblade,2018/08/21/10:51,2018/08/21/10:51,2018/08/21/10:51,1,2,2,Done,python
339169,dnabox,bioblade,2018/08/21/10:53,2018/08/21/10:53,2018/08/21/10:53,1,0,0,Done,python
339145,dnabox,bioblade,2018/08/21/10:51,2018/08/21/10:51,2018/08/21/10:53,1,148,148,Done,python
339146,dnabox,bioblade,2018/08/21/10:51,2018/08/21/10:51,2018/08/21/10:55,8,231,1848,Done,python
339147,dnabox,bioblade,2018/08/21/10:51,2018/08/21/10:51,2018/08/21/10:55,1,249,249,Done,python
339182,dnabox,bioblade,2018/08/21/10:54,2018/08/21/10:54,2018/08/21/10:56,1,127,127,Done,python
339202,dnabox,bioblade,2018/08/21/10:56,2018/08/21/10:56,2018/08/21/10:56,8,41,328,Done,python
339203,dnabox,bioblade,2018/08/21/10:56,2018/08/21/10:56,2018/08/21/10:57,8,74,592,Done,python
339148,dnabox,bioblade,2018/08/21/10:51,2018/08/21/10:51,2018/08/21/10:57,8,394,3152,Done,python
339205,dnabox,bioblade,2018/08/21/10:56,2018/08/21/10:56,2018/08/21/10:58,1,126,126,Done,python
339226,dnabox,bioblade,2018/08/21/10:57,2018/08/21/10:57,2018/08/21/10:59,1,126,126,Done,python
339219,dnabox,bioblade,2018/08/21/10:57,2018/08/21/10:57,2018/08/21/10:59,1,139,139,Done,python
339260,dnabox,bioblade,2018/08/21/11:01,2018/08/21/11:01,2018/08/21/11:01,1,1,1,Done,python
339204,dnabox,bioblade,2018/08/21/10:56,2018/08/21/10:56,2018/08/21/11:01,1,344,344,Done,python
339263,dnabox,bioblade,2018/08/21/11:01,2018/08/21/11:01,2018/08/21/11:02,8,61,488,Done,python
339264,dnabox,bioblade,2018/08/21/11:01,2018/08/21/11:01,2018/08/21/11:02,8,99,792,Done,python
339315,dnabox,bioblade,2018/08/21/11:06,2018/08/21/11:06,2018/08/21/11:06,1,1,1,Done,python
339200,dnabox,bioblade,2018/08/21/10:56,2018/08/21/10:56,2018/08/21/11:06,1,625,625,Done,python
339320,dnabox,bioblade,2018/08/21/11:06,2018/08/21/11:06,2018/08/21/11:08,1,117,117,Done,python
339318,dnabox,bioblade,2018/08/21/11:06,2018/08/21/11:06,2018/08/21/11:08,1,141,141,Done,python
339265,dnabox,bioblade,2018/08/21/11:01,2018/08/21/11:01,2018/08/21/11:09,1,471,471,Done,python
339317,dnabox,bioblade,2018/08/21/11:06,2018/08/21/11:06,2018/08/21/11:09,8,183,1464,Done,python
339319,dnabox,bioblade,2018/08/21/11:06,2018/08/21/11:06,2018/08/21/11:09,8,197,1576,Done,python
339371,dnabox,bioblade,2018/08/21/11:11,2018/08/21/11:11,2018/08/21/11:11,8,33,264,Done,python
339372,dnabox,bioblade,2018/08/21/11:11,2018/08/21/11:11,2018/08/21/11:12,8,53,424,Done,python
339262,dnabox,bioblade,2018/08/21/11:01,2018/08/21/11:01,2018/08/21/11:13,1,733,733,Done,python
339374,dnabox,bioblade,2018/08/21/11:11,2018/08/21/11:11,2018/08/21/11:15,1,270,270,Done,python
339425,dnabox,bioblade,2018/08/21/11:16,2018/08/21/11:16,2018/08/21/11:16,1,2,2,Done,python
339375,dnabox,bioblade,2018/08/21/11:11,2018/08/21/11:11,2018/08/21/11:17,1,360,360,Done,python
339427,dnabox,bioblade,2018/08/21/11:16,2018/08/21/11:16,2018/08/21/11:17,8,74,592,Done,python
339426,dnabox,bioblade,2018/08/21/11:16,2018/08/21/11:16,2018/08/21/11:17,8,74,592,Done,python
339430,dnabox,bioblade,2018/08/21/11:16,2018/08/21/11:16,2018/08/21/11:19,8,168,1344,Done,python
339370,dnabox,bioblade,2018/08/21/11:11,2018/08/21/11:11,2018/08/21/11:19,1,530,530,Done,python
339429,dnabox,bioblade,2018/08/21/11:16,2018/08/21/11:16,2018/08/21/11:20,1,270,270,Done,python
339480,dnabox,bioblade,2018/08/21/11:21,2018/08/21/11:21,2018/08/21/11:21,1,1,1,Done,python
339482,dnabox,bioblade,2018/08/21/11:21,2018/08/21/11:21,2018/08/21/11:21,8,27,216,Done,python
339483,dnabox,bioblade,2018/08/21/11:21,2018/08/21/11:21,2018/08/21/11:21,8,36,288,Done,python
339484,dnabox,bioblade,2018/08/21/11:21,2018/08/21/11:21,2018/08/21/11:24,1,202,202,Done,python
339481,dnabox,bioblade,2018/08/21/11:21,2018/08/21/11:21,2018/08/21/11:25,1,272,272,Done,python
339535,dnabox,bioblade,2018/08/21/11:26,2018/08/21/11:26,2018/08/21/11:26,1,1,1,Done,python
339536,dnabox,bioblade,2018/08/21/11:26,2018/08/21/11:26,2018/08/21/11:27,1,106,106,Done,python
339537,dnabox,bioblade,2018/08/21/11:26,2018/08/21/11:26,2018/08/21/11:28,8,157,1256,Done,python
339591,dnabox,bioblade,2018/08/21/11:31,2018/08/21/11:31,2018/08/21/11:31,8,30,240,Done,python
339592,dnabox,bioblade,2018/08/21/11:31,2018/08/21/11:31,2018/08/21/11:31,8,40,320,Done,python
339593,dnabox,bioblade,2018/08/21/11:31,2018/08/21/11:31,2018/08/21/11:34,1,208,208,Done,python
339645,dnabox,bioblade,2018/08/21/11:36,2018/08/21/11:36,2018/08/21/11:36,1,2,2,Done,python
339590,dnabox,bioblade,2018/08/21/11:31,2018/08/21/11:31,2018/08/21/11:36,1,318,318,Done,python
339538,dnabox,bioblade,2018/08/21/11:26,2018/08/21/11:26,2018/08/21/11:36,1,621,621,Done,python
339594,dnabox,bioblade,2018/08/21/11:31,2018/08/21/11:31,2018/08/21/11:36,1,348,348,Done,python
339540,dnabox,bioblade,2018/08/21/11:26,2018/08/21/11:26,2018/08/21/11:38,8,749,5992,Done,python
339646,dnabox,bioblade,2018/08/21/11:36,2018/08/21/11:36,2018/08/21/11:42,1,373,373,Done,python
339701,dnabox,bioblade,2018/08/21/11:41,2018/08/21/11:41,2018/08/21/11:42,8,84,672,Done,python
339702,dnabox,bioblade,2018/08/21/11:41,2018/08/21/11:41,2018/08/21/11:42,8,99,792,Done,python
339704,dnabox,bioblade,2018/08/21/11:41,2018/08/21/11:41,2018/08/21/11:43,1,117,117,Done,python
339649,dnabox,bioblade,2018/08/21/11:36,2018/08/21/11:36,2018/08/21/11:45,1,586,586,Done,python
339755,dnabox,bioblade,2018/08/21/11:46,2018/08/21/11:46,2018/08/21/11:46,1,1,1,Done,python
339647,dnabox,bioblade,2018/08/21/11:36,2018/08/21/11:36,2018/08/21/11:46,1,633,633,Done,python
339648,dnabox,bioblade,2018/08/21/11:36,2018/08/21/11:36,2018/08/21/11:46,1,634,634,Done,python
339700,dnabox,bioblade,2018/08/21/11:41,2018/08/21/11:41,2018/08/21/11:47,1,406,406,Done,python
339757,dnabox,bioblade,2018/08/21/11:46,2018/08/21/11:46,2018/08/21/11:48,1,118,118,Done,python
339756,dnabox,bioblade,2018/08/21/11:46,2018/08/21/11:46,2018/08/21/11:48,8,161,1288,Done,python
339758,dnabox,bioblade,2018/08/21/11:46,2018/08/21/11:46,2018/08/21/11:48,8,167,1336,Done,python
339759,dnabox,bioblade,2018/08/21/11:46,2018/08/21/11:46,2018/08/21/11:49,1,190,190,Done,python
339811,dnabox,bioblade,2018/08/21/11:51,2018/08/21/11:51,2018/08/21/11:51,8,29,232,Done,python
339812,dnabox,bioblade,2018/08/21/11:51,2018/08/21/11:51,2018/08/21/11:52,8,89,712,Done,python
339703,dnabox,bioblade,2018/08/21/11:41,2018/08/21/11:41,2018/08/21/11:54,1,788,788,Done,python
339813,dnabox,bioblade,2018/08/21/11:51,2018/08/21/11:51,2018/08/21/11:55,1,262,262,Done,python
339810,dnabox,bioblade,2018/08/21/11:51,2018/08/21/11:51,2018/08/21/11:56,1,296,296,Done,python
339865,dnabox,bioblade,2018/08/21/11:56,2018/08/21/11:56,2018/08/21/11:56,1,0,0,Done,python
339814,dnabox,bioblade,2018/08/21/11:51,2018/08/21/11:51,2018/08/21/11:56,1,305,305,Done,python
339866,dnabox,bioblade,2018/08/21/11:56,2018/08/21/11:56,2018/08/21/11:56,8,30,240,Done,python
339867,dnabox,bioblade,2018/08/21/11:56,2018/08/21/11:56,2018/08/21/11:56,8,34,272,Done,python
339869,dnabox,bioblade,2018/08/21/11:56,2018/08/21/11:56,2018/08/21/11:59,1,194,194,Done,python
339868,dnabox,bioblade,2018/08/21/11:56,2018/08/21/11:56,2018/08/21/11:59,1,198,198,Done,python
339920,dnabox,bioblade,2018/08/21/12:01,2018/08/21/12:01,2018/08/21/12:01,1,0,0,Done,python
339922,dnabox,bioblade,2018/08/21/12:01,2018/08/21/12:01,2018/08/21/12:04,1,186,186,Done,python
339924,dnabox,bioblade,2018/08/21/12:01,2018/08/21/12:01,2018/08/21/12:05,8,283,2264,Done,python
339921,dnabox,bioblade,2018/08/21/12:01,2018/08/21/12:01,2018/08/21/12:06,8,296,2368,Done,python
339923,dnabox,bioblade,2018/08/21/12:01,2018/08/21/12:01,2018/08/21/12:06,8,342,2736,Done,python
339976,dnabox,bioblade,2018/08/21/12:06,2018/08/21/12:06,2018/08/21/12:07,8,61,488,Done,python
339977,dnabox,bioblade,2018/08/21/12:06,2018/08/21/12:06,2018/08/21/12:07,8,81,648,Done,python
339978,dnabox,bioblade,2018/08/21/12:06,2018/08/21/12:06,2018/08/21/12:12,1,354,354,Done,python
340031,dnabox,bioblade,2018/08/21/12:11,2018/08/21/12:11,2018/08/21/12:12,8,57,456,Done,python
340032,dnabox,bioblade,2018/08/21/12:11,2018/08/21/12:11,2018/08/21/12:12,8,83,664,Done,python
339979,dnabox,bioblade,2018/08/21/12:06,2018/08/21/12:06,2018/08/21/12:13,1,415,415,Done,python
340085,dnabox,bioblade,2018/08/21/12:16,2018/08/21/12:16,2018/08/21/12:16,1,0,0,Done,python
340089,dnabox,bioblade,2018/08/21/12:16,2018/08/21/12:16,2018/08/21/12:16,1,1,1,Done,python
339975,dnabox,bioblade,2018/08/21/12:06,2018/08/21/12:06,2018/08/21/12:16,1,613,613,Done,python
340086,dnabox,bioblade,2018/08/21/12:16,2018/08/21/12:16,2018/08/21/12:17,8,60,480,Done,python
340087,dnabox,bioblade,2018/08/21/12:16,2018/08/21/12:16,2018/08/21/12:17,8,102,816,Done,python
340033,dnabox,bioblade,2018/08/21/12:11,2018/08/21/12:11,2018/08/21/12:18,1,416,416,Done,python
340140,dnabox,bioblade,2018/08/21/12:21,2018/08/21/12:21,2018/08/21/12:21,1,1,1,Done,python
340030,dnabox,bioblade,2018/08/21/12:11,2018/08/21/12:11,2018/08/21/12:22,1,671,671,Done,python
340141,dnabox,bioblade,2018/08/21/12:21,2018/08/21/12:21,2018/08/21/12:23,1,143,143,Done,python
340088,dnabox,bioblade,2018/08/21/12:16,2018/08/21/12:16,2018/08/21/12:23,1,456,456,Done,python
340034,dnabox,bioblade,2018/08/21/12:11,2018/08/21/12:11,2018/08/21/12:23,1,767,767,Done,python
340142,dnabox,bioblade,2018/08/21/12:21,2018/08/21/12:21,2018/08/21/12:25,8,236,1888,Done,python
340143,dnabox,bioblade,2018/08/21/12:21,2018/08/21/12:21,2018/08/21/12:25,1,281,281,Done,python
340144,dnabox,bioblade,2018/08/21/12:21,2018/08/21/12:21,2018/08/21/12:26,1,321,321,Done,python
340196,dnabox,bioblade,2018/08/21/12:26,2018/08/21/12:26,2018/08/21/12:27,8,55,440,Done,python
340197,dnabox,bioblade,2018/08/21/12:26,2018/08/21/12:26,2018/08/21/12:27,8,89,712,Done,python
340199,dnabox,bioblade,2018/08/21/12:26,2018/08/21/12:26,2018/08/21/12:27,1,102,102,Done,python
340250,dnabox,bioblade,2018/08/21/12:31,2018/08/21/12:31,2018/08/21/12:31,1,0,0,Done,python
340198,dnabox,bioblade,2018/08/21/12:26,2018/08/21/12:26,2018/08/21/12:32,1,383,383,Done,python
340252,dnabox,bioblade,2018/08/21/12:31,2018/08/21/12:31,2018/08/21/12:32,1,102,102,Done,python
340251,dnabox,bioblade,2018/08/21/12:31,2018/08/21/12:31,2018/08/21/12:33,8,130,1040,Done,python
340253,dnabox,bioblade,2018/08/21/12:31,2018/08/21/12:31,2018/08/21/12:33,8,145,1160,Done,python
340306,dnabox,bioblade,2018/08/21/12:36,2018/08/21/12:36,2018/08/21/12:36,8,29,232,Done,python
340307,dnabox,bioblade,2018/08/21/12:36,2018/08/21/12:36,2018/08/21/12:36,8,30,240,Done,python
340195,dnabox,bioblade,2018/08/21/12:26,2018/08/21/12:26,2018/08/21/12:37,1,701,701,Done,python
340308,dnabox,bioblade,2018/08/21/12:36,2018/08/21/12:36,2018/08/21/12:39,1,173,173,Done,python
340305,dnabox,bioblade,2018/08/21/12:36,2018/08/21/12:36,2018/08/21/12:40,1,237,237,Done,python
340254,dnabox,bioblade,2018/08/21/12:31,2018/08/21/12:31,2018/08/21/12:40,1,537,537,Done,python
340309,dnabox,bioblade,2018/08/21/12:36,2018/08/21/12:36,2018/08/21/12:40,1,280,280,Done,python
340360,dnabox,bioblade,2018/08/21/12:41,2018/08/21/12:41,2018/08/21/12:41,1,0,0,Done,python
340361,dnabox,bioblade,2018/08/21/12:41,2018/08/21/12:41,2018/08/21/12:41,8,33,264,Done,python
340362,dnabox,bioblade,2018/08/21/12:41,2018/08/21/12:41,2018/08/21/12:41,8,40,320,Done,python
340364,dnabox,bioblade,2018/08/21/12:41,2018/08/21/12:41,2018/08/21/12:44,1,184,184,Done,python
340363,dnabox,bioblade,2018/08/21/12:41,2018/08/21/12:41,2018/08/21/12:44,1,202,202,Done,python
340416,dnabox,bioblade,2018/08/21/12:46,2018/08/21/12:46,2018/08/21/12:46,1,0,0,Done,python
340415,dnabox,bioblade,2018/08/21/12:46,2018/08/21/12:46,2018/08/21/12:46,1,7,7,Done,python
340417,dnabox,bioblade,2018/08/21/12:46,2018/08/21/12:46,2018/08/21/12:51,8,296,2368,Done,python
340418,dnabox,bioblade,2018/08/21/12:46,2018/08/21/12:46,2018/08/21/12:51,1,295,295,Done,python
340473,dnabox,bioblade,2018/08/21/12:51,2018/08/21/12:51,2018/08/21/12:51,1,12,12,Done,python
340471,dnabox,bioblade,2018/08/21/12:51,2018/08/21/12:51,2018/08/21/12:51,1,13,13,Done,python
340419,dnabox,bioblade,2018/08/21/12:46,2018/08/21/12:46,2018/08/21/12:52,1,360,360,Done,python
340470,dnabox,bioblade,2018/08/21/12:51,2018/08/21/12:51,2018/08/21/12:52,1,69,69,Done,python
340472,dnabox,bioblade,2018/08/21/12:51,2018/08/21/12:51,2018/08/21/12:52,1,68,68,Done,python
340526,dnabox,bioblade,2018/08/21/12:56,2018/08/21/12:56,2018/08/21/12:56,8,44,352,Done,python
340527,dnabox,bioblade,2018/08/21/12:56,2018/08/21/12:56,2018/08/21/12:57,8,77,616,Done,python
340529,dnabox,bioblade,2018/08/21/12:56,2018/08/21/12:56,2018/08/21/12:57,1,98,98,Done,python
340474,dnabox,bioblade,2018/08/21/12:51,2018/08/21/12:51,2018/08/21/12:57,1,403,403,Done,python
340580,dnabox,bioblade,2018/08/21/13:01,2018/08/21/13:01,2018/08/21/13:01,1,0,0,Done,python
340582,dnabox,bioblade,2018/08/21/13:01,2018/08/21/13:01,2018/08/21/13:03,1,126,126,Done,python
340581,dnabox,bioblade,2018/08/21/13:01,2018/08/21/13:01,2018/08/21/13:03,8,127,1016,Done,python
340528,dnabox,bioblade,2018/08/21/12:56,2018/08/21/12:56,2018/08/21/13:03,1,426,426,Done,python
340584,dnabox,bioblade,2018/08/21/13:01,2018/08/21/13:01,2018/08/21/13:03,1,139,139,Done,python
340583,dnabox,bioblade,2018/08/21/13:01,2018/08/21/13:01,2018/08/21/13:03,8,165,1320,Done,python
340636,dnabox,bioblade,2018/08/21/13:06,2018/08/21/13:06,2018/08/21/13:06,8,28,224,Done,python
340637,dnabox,bioblade,2018/08/21/13:06,2018/08/21/13:06,2018/08/21/13:06,8,29,232,Done,python
340525,dnabox,bioblade,2018/08/21/12:56,2018/08/21/12:56,2018/08/21/13:07,1,678,678,Done,python
340638,dnabox,bioblade,2018/08/21/13:06,2018/08/21/13:06,2018/08/21/13:08,1,167,167,Done,python
340635,dnabox,bioblade,2018/08/21/13:06,2018/08/21/13:06,2018/08/21/13:09,1,172,172,Done,python
340690,dnabox,bioblade,2018/08/21/13:11,2018/08/21/13:11,2018/08/21/13:11,1,0,0,Done,python
340639,dnabox,bioblade,2018/08/21/13:06,2018/08/21/13:06,2018/08/21/13:11,1,326,326,Done,python
340691,dnabox,bioblade,2018/08/21/13:11,2018/08/21/13:11,2018/08/21/13:11,8,28,224,Done,python
340692,dnabox,bioblade,2018/08/21/13:11,2018/08/21/13:11,2018/08/21/13:11,8,42,336,Done,python
340694,dnabox,bioblade,2018/08/21/13:11,2018/08/21/13:11,2018/08/21/13:14,8,205,1640,Done,python
340693,dnabox,bioblade,2018/08/21/13:11,2018/08/21/13:11,2018/08/21/13:15,1,250,250,Done,python
340747,dnabox,bioblade,2018/08/21/13:16,2018/08/21/13:16,2018/08/21/13:16,1,0,0,Done,python
340745,dnabox,bioblade,2018/08/21/13:16,2018/08/21/13:16,2018/08/21/13:16,1,8,8,Done,python
340746,dnabox,bioblade,2018/08/21/13:16,2018/08/21/13:16,2018/08/21/13:16,1,7,7,Done,python
340749,dnabox,bioblade,2018/08/21/13:16,2018/08/21/13:16,2018/08/21/13:16,8,37,296,Done,python
340801,dnabox,bioblade,2018/08/21/13:21,2018/08/21/13:21,2018/08/21/13:21,1,11,11,Done,python
340802,dnabox,bioblade,2018/08/21/13:21,2018/08/21/13:21,2018/08/21/13:21,1,10,10,Done,python
340804,dnabox,bioblade,2018/08/21/13:21,2018/08/21/13:21,2018/08/21/13:21,1,9,9,Done,python
340800,dnabox,bioblade,2018/08/21/13:21,2018/08/21/13:21,2018/08/21/13:22,1,66,66,Done,python
340803,dnabox,bioblade,2018/08/21/13:21,2018/08/21/13:21,2018/08/21/13:22,1,63,63,Done,python
340748,dnabox,bioblade,2018/08/21/13:16,2018/08/21/13:16,2018/08/21/13:24,1,484,484,Done,python
340856,dnabox,bioblade,2018/08/21/13:26,2018/08/21/13:26,2018/08/21/13:26,1,8,8,Done,python
340858,dnabox,bioblade,2018/08/21/13:26,2018/08/21/13:26,2018/08/21/13:27,8,56,448,Done,python
340857,dnabox,bioblade,2018/08/21/13:26,2018/08/21/13:26,2018/08/21/13:27,1,56,56,Done,python
340855,dnabox,bioblade,2018/08/21/13:26,2018/08/21/13:26,2018/08/21/13:27,1,58,58,Done,python
340859,dnabox,bioblade,2018/08/21/13:26,2018/08/21/13:26,2018/08/21/13:30,1,289,289,Done,python
340910,dnabox,bioblade,2018/08/21/13:31,2018/08/21/13:31,2018/08/21/13:31,1,1,1,Done,python
340913,dnabox,bioblade,2018/08/21/13:31,2018/08/21/13:31,2018/08/21/13:31,1,14,14,Done,python
340914,dnabox,bioblade,2018/08/21/13:31,2018/08/21/13:31,2018/08/21/13:31,1,13,13,Done,python
340965,dnabox,bioblade,2018/08/21/13:36,2018/08/21/13:36,2018/08/21/13:36,1,9,9,Done,python
340968,dnabox,bioblade,2018/08/21/13:36,2018/08/21/13:36,2018/08/21/13:36,1,9,9,Done,python
340969,dnabox,bioblade,2018/08/21/13:36,2018/08/21/13:36,2018/08/21/13:36,1,9,9,Done,python
340911,dnabox,bioblade,2018/08/21/13:31,2018/08/21/13:31,2018/08/21/13:36,1,313,313,Done,python
340912,dnabox,bioblade,2018/08/21/13:31,2018/08/21/13:31,2018/08/21/13:36,1,330,330,Done,python
340966,dnabox,bioblade,2018/08/21/13:36,2018/08/21/13:36,2018/08/21/13:37,1,55,55,Done,python
340967,dnabox,bioblade,2018/08/21/13:36,2018/08/21/13:36,2018/08/21/13:37,1,56,56,Done,python
341024,dnabox,bioblade,2018/08/21/13:41,2018/08/21/13:41,2018/08/21/13:42,1,59,59,Done,python
341020,dnabox,bioblade,2018/08/21/13:41,2018/08/21/13:41,2018/08/21/13:42,1,92,92,Done,python
341022,dnabox,bioblade,2018/08/21/13:41,2018/08/21/13:41,2018/08/21/13:42,1,110,110,Done,python
341021,dnabox,bioblade,2018/08/21/13:41,2018/08/21/13:41,2018/08/21/13:43,8,130,1040,Done,python
341023,dnabox,bioblade,2018/08/21/13:41,2018/08/21/13:41,2018/08/21/13:43,8,155,1240,Done,python
341078,dnabox,bioblade,2018/08/21/13:46,2018/08/21/13:46,2018/08/21/13:46,8,24,192,Done,python
341079,dnabox,bioblade,2018/08/21/13:46,2018/08/21/13:46,2018/08/21/13:46,8,29,232,Done,python
341080,dnabox,bioblade,2018/08/21/13:46,2018/08/21/13:46,2018/08/21/13:49,1,178,178,Done,python
341077,dnabox,bioblade,2018/08/21/13:46,2018/08/21/13:46,2018/08/21/13:50,1,236,236,Done,python
341081,dnabox,bioblade,2018/08/21/13:46,2018/08/21/13:46,2018/08/21/13:50,1,249,249,Done,python
341133,dnabox,bioblade,2018/08/21/13:51,2018/08/21/13:51,2018/08/21/13:51,1,0,0,Done,python
341137,dnabox,bioblade,2018/08/21/13:51,2018/08/21/13:51,2018/08/21/13:51,1,8,8,Done,python
341134,dnabox,bioblade,2018/08/21/13:51,2018/08/21/13:51,2018/08/21/13:51,8,25,200,Done,python
341135,dnabox,bioblade,2018/08/21/13:51,2018/08/21/13:51,2018/08/21/13:51,8,28,224,Done,python
341136,dnabox,bioblade,2018/08/21/13:51,2018/08/21/13:51,2018/08/21/13:54,1,177,177,Done,python
341192,dnabox,bioblade,2018/08/21/13:56,2018/08/21/13:56,2018/08/21/13:56,1,0,0,Done,python
341189,dnabox,bioblade,2018/08/21/13:56,2018/08/21/13:56,2018/08/21/13:56,1,7,7,Done,python
341190,dnabox,bioblade,2018/08/21/13:56,2018/08/21/13:56,2018/08/21/13:56,1,8,8,Done,python
341191,dnabox,bioblade,2018/08/21/13:56,2018/08/21/13:56,2018/08/21/13:56,1,8,8,Done,python
341193,dnabox,bioblade,2018/08/21/13:56,2018/08/21/13:56,2018/08/21/13:56,1,7,7,Done,python
341244,dnabox,bioblade,2018/08/21/14:01,2018/08/21/14:01,2018/08/21/14:01,1,8,8,Done,python
341246,dnabox,bioblade,2018/08/21/14:01,2018/08/21/14:01,2018/08/21/14:01,1,8,8,Done,python
341248,dnabox,bioblade,2018/08/21/14:01,2018/08/21/14:01,2018/08/21/14:02,1,55,55,Done,python
341245,dnabox,bioblade,2018/08/21/14:01,2018/08/21/14:01,2018/08/21/14:02,1,57,57,Done,python
341247,dnabox,bioblade,2018/08/21/14:01,2018/08/21/14:01,2018/08/21/14:02,1,58,58,Done,python
341300,dnabox,bioblade,2018/08/21/14:06,2018/08/21/14:06,2018/08/21/14:06,1,8,8,Done,python
341302,dnabox,bioblade,2018/08/21/14:06,2018/08/21/14:06,2018/08/21/14:06,1,8,8,Done,python
341304,dnabox,bioblade,2018/08/21/14:06,2018/08/21/14:06,2018/08/21/14:06,1,8,8,Done,python
341301,dnabox,bioblade,2018/08/21/14:06,2018/08/21/14:06,2018/08/21/14:07,1,55,55,Done,python
341303,dnabox,bioblade,2018/08/21/14:06,2018/08/21/14:06,2018/08/21/14:07,1,54,54,Done,python
341352,dnabox,bioblade,2018/08/21/14:11,2018/08/21/14:11,2018/08/21/14:11,1,9,9,Done,python
